loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned,redemption_ratio
941719,14,20619.0,20619.0,0,18,10346.32,Star,73544.0,Ontario,Single,College,Female,2017,1,0.0
941852,29,50813.0,50813.0,486,18,40235.97,Nova,88356.0,Quebec,Married,Bachelor,Male,2016,0,0.009564481530317045
941865,24,36584.0,36584.0,0,18,3747.06,Nova,73544.0,Newfoundland,Single,College,Male,2012,0,0.0
941882,30,49146.0,49146.0,491,18,9753.31,Aurora,54912.0,Ontario,Married,High School or Below,Female,2014,0,0.009990640133479835
941984,15,20654.0,20654.0,0,18,4377.53,Nova,73544.0,Quebec,Single,College,Female,2017,0,0.0
942017,9,10873.0,10873.0,0,18,13559.39,Aurora,103645.0,Quebec,Married,Bachelor,Female,2017,1,0.0
942191,16,33352.0,50028.0,0,5,6048.57,Nova,73544.0,Ontario,Married,College,Male,2018,0,0.0
942355,28,31019.0,31019.0,689,18,2547.37,Star,50966.0,Quebec,Married,Bachelor,Male,2012,0,0.022212192527160772
942413,28,39954.0,39954.0,356,18,7480.71,Aurora,70333.0,Nova Scotia,Married,Bachelor,Female,2016,0,0.008910246783801371
942535,22,26346.0,26346.0,739,18,21255.5,Star,85659.0,Manitoba,Married,Bachelor,Female,2016,0,0.02804979883094208
942601,27,46303.0,46303.0,465,18,20096.89,Star,99788.0,Quebec,Married,Bachelor,Female,2012,0,0.01004254583936246
942681,30,48498.0,48498.0,797,18,2476.59,Star,84264.0,British Columbia,Single,Bachelor,Female,2013,0,0.016433667367726505
942703,20,28187.0,28187.0,1580,18,8742.47,Aurora,59145.0,Quebec,Divorced,Bachelor,Male,2016,0,0.0560542093873062
942779,21,33372.0,33372.0,477,18,6696.9,Aurora,73792.0,Ontario,Married,Bachelor,Female,2015,0,0.014293419633225458
942819,25,37754.0,37754.0,953,18,7679.68,Aurora,80786.0,Quebec,Married,Doctor,Female,2014,0,0.025242358425597286
942926,19,26931.0,26931.0,379,18,4883.81,Nova,74847.0,Ontario,Married,Bachelor,Male,2015,0,0.014073001373881401
942984,11,15660.0,15660.0,415,18,4089.43,Star,52766.0,British Columbia,Married,Bachelor,Female,2017,0,0.026500638569604086
943048,29,41598.0,41598.0,430,18,4175.95,Star,48781.0,Ontario,Married,Bachelor,Female,2017,0,0.010337035434395885
943068,22,35053.0,35053.0,894,18,3833.07,Star,73544.0,Manitoba,Divorced,College,Female,2013,0,0.02550423644195932
943195,20,29653.0,29653.0,0,18,15860.04,Nova,73544.0,Nova Scotia,Married,College,Female,2014,1,0.0
943211,26,43102.0,43102.0,534,18,9555.17,Nova,102352.0,Quebec,Divorced,Bachelor,Male,2015,0,0.01238921627766693
943236,2,4100.0,4100.0,0,18,5620.59,Aurora,47377.0,Ontario,Single,Bachelor,Female,2018,0,0.0
943380,47,45687.0,68530.5,0,5,9085.2,Star,73544.0,Quebec,Married,College,Male,2018,0,0.0
943460,33,54802.0,54802.0,0,18,5979.72,Nova,74123.0,Nova Scotia,Divorced,Bachelor,Male,2015,0,0.0
943553,37,56858.0,56858.0,507,18,6507.75,Nova,73544.0,British Columbia,Single,College,Male,2014,0,0.008916951000738683
943602,16,18592.0,27888.0,0,5,8215.39,Aurora,73544.0,Ontario,Married,College,Female,2018,0,0.0
943647,37,53754.0,80631.0,377,5,32269.85,Nova,62289.0,Ontario,Married,Bachelor,Female,2018,0,0.004675621039054458
943756,33,52785.0,52785.0,1200,18,8193.09,Aurora,72036.0,Quebec,Single,Bachelor,Female,2013,0,0.022733731173628872
943775,25,31697.0,31697.0,431,18,2363.3,Star,52278.0,Nova Scotia,Married,Bachelor,Male,2013,0,0.013597501340820897
943804,29,36808.0,55212.0,936,5,2458.75,Star,73544.0,Quebec,Single,College,Female,2018,0,0.016952836339926104
943997,7,11203.0,11203.0,0,18,5316.76,Nova,52805.0,Nova Scotia,Married,Bachelor,Male,2017,0,0.0
944035,27,42483.0,42483.0,1455,18,2395.57,Star,198691.0,Quebec,Divorced,Doctor,Male,2016,0,0.03424899371513311
944093,36,49503.0,49503.0,804,18,3808.12,Nova,101352.0,Ontario,Married,Bachelor,Male,2014,0,0.016241439912732563
944124,41,77557.0,77557.0,0,18,5354.37,Nova,136794.0,Ontario,Married,Doctor,Female,2013,0,0.0
944243,17,26139.0,39208.5,0,5,9220.01,Nova,73544.0,British Columbia,Single,College,Female,2018,0,0.0
944261,32,54377.0,54377.0,320,18,4014.33,Nova,71461.0,Ontario,Married,Bachelor,Male,2016,0,0.005884841017341891
944355,28,46597.0,46597.0,1952,18,2602.25,Star,59834.0,British Columbia,Married,Bachelor,Male,2012,0,0.04189110886966972
944454,6,9163.0,9163.0,450,18,6980.33,Aurora,73544.0,Quebec,Single,College,Male,2018,0,0.04911055331223398
944491,9,17510.0,17510.0,913,18,7550.87,Nova,73544.0,Ontario,Married,College,Male,2015,1,0.05214163335237008
944506,22,26093.0,26093.0,314,18,20314.44,Star,62800.0,Manitoba,Divorced,Bachelor,Male,2014,0,0.012033878818073813
944541,36,53583.0,53583.0,857,18,19116.57,Star,73544.0,Ontario,Single,College,Male,2017,0,0.015993878655543737
944636,36,61408.0,61408.0,1164,18,32677.34,Aurora,60732.0,Ontario,Single,Bachelor,Female,2014,0,0.01895518499218343
944702,9,11052.0,11052.0,0,18,29830.39,Star,73544.0,Quebec,Divorced,College,Male,2013,0,0.0
944750,29,44653.0,44653.0,624,18,6285.02,Star,73544.0,Quebec,Married,College,Male,2016,0,0.013974425010637583
944810,31,46231.0,46231.0,0,18,2479.92,Star,55087.0,Quebec,Married,Bachelor,Female,2013,0,0.0
944821,18,21104.0,21104.0,0,18,3528.04,Star,54794.0,British Columbia,Married,Bachelor,Male,2017,0,0.0
944855,29,46563.0,46563.0,1334,18,2393.92,Star,73544.0,Saskatchewan,Single,College,Female,2012,0,0.028649356785430492
944980,33,56169.0,56169.0,450,18,8277.75,Nova,65023.0,Alberta,Married,Bachelor,Female,2013,0,0.00801153661272232
945014,12,22595.0,22595.0,510,18,4984.62,Aurora,95061.0,Ontario,Married,Bachelor,Male,2017,0,0.022571365346315556
945015,28,40159.0,40159.0,0,18,32306.29,Star,58470.0,Ontario,Single,Bachelor,Female,2013,0,0.0
945037,19,28250.0,28250.0,692,18,18726.15,Star,73544.0,Manitoba,Single,College,Male,2017,0,0.02449557522123894
945064,35,53973.0,53973.0,0,18,13770.98,Nova,75231.0,British Columbia,Single,Bachelor,Female,2012,0,0.0
945091,37,47748.0,47748.0,0,18,2605.57,Star,75996.0,Ontario,Married,Bachelor,Male,2016,0,0.0
945133,23,33120.0,33120.0,615,18,12298.69,Star,54033.0,British Columbia,Single,High School or Below,Female,2012,0,0.018568840579710144
945166,38,62929.0,62929.0,1185,18,2836.68,Nova,76565.0,Ontario,Single,Bachelor,Male,2014,0,0.01883074576109584
945199,11,19745.0,19745.0,0,18,4650.06,Nova,128352.0,Ontario,Single,Master,Female,2017,0,0.0
945379,4,3606.0,3606.0,0,18,2927.73,Nova,69951.0,Quebec,Married,Bachelor,Male,2017,0,0.0
945430,31,39918.0,39918.0,0,18,2778.9,Star,85742.0,Ontario,Single,Bachelor,Male,2014,0,0.0
945455,14,24622.0,24622.0,0,18,15483.53,Aurora,49952.0,Quebec,Married,Bachelor,Female,2017,1,0.0
945479,27,38272.0,38272.0,477,18,4853.1,Star,54073.0,British Columbia,Married,High School or Below,Female,2016,0,0.012463419732441472
945485,33,53971.0,53971.0,1981,18,5080.24,Nova,83703.0,New Brunswick,Married,Bachelor,Male,2012,0,0.036704897074354745
945703,21,48453.0,72679.5,0,5,9840.08,Aurora,101123.0,Ontario,Married,Bachelor,Male,2018,0,0.0
945761,7,8044.0,8044.0,423,18,3731.5,Nova,73544.0,Nova Scotia,Married,College,Male,2017,1,0.05258577821979115
945765,23,40416.0,40416.0,0,18,17497.52,Star,73544.0,Manitoba,Divorced,College,Male,2015,0,0.0
945780,22,43209.0,43209.0,410,18,9372.84,Nova,73544.0,British Columbia,Married,College,Female,2017,0,0.009488763914925131
945834,10,23208.0,34812.0,0,5,2453.41,Star,61301.0,Ontario,Divorced,Bachelor,Male,2018,0,0.0
945974,32,50345.0,50345.0,0,18,10963.96,Nova,72656.0,Ontario,Divorced,Bachelor,Male,2017,0,0.0
945996,42,54482.0,54482.0,1280,18,26763.83,Star,93504.0,Ontario,Divorced,Bachelor,Female,2016,0,0.023493998017693918
946001,22,35717.0,35717.0,1033,18,8278.72,Star,134577.0,Quebec,Single,Doctor,Female,2017,0,0.028921801943052328
946061,17,15702.0,15702.0,461,18,2611.15,Star,81000.0,Quebec,Divorced,Master,Male,2013,0,0.029359317284422367
946070,37,52930.0,52930.0,429,18,12349.7,Aurora,81115.0,Quebec,Divorced,Bachelor,Male,2014,0,0.008105044398261855
946172,24,28246.0,28246.0,1309,18,3919.37,Nova,80697.0,Quebec,Married,Bachelor,Female,2014,1,0.04634284500460242
946258,20,33154.0,33154.0,530,18,4867.38,Star,175095.0,Newfoundland,Married,Doctor,Male,2017,0,0.015986004705314593
946525,29,42202.0,42202.0,438,18,8836.03,Star,78672.0,Manitoba,Married,Bachelor,Female,2013,0,0.010378655040045495
946645,2,3528.0,3528.0,736,18,11318.13,Aurora,89913.0,Ontario,Married,Bachelor,Female,2017,1,0.20861678004535147
946771,33,54199.0,54199.0,940,18,2744.17,Nova,53149.0,Ontario,Married,High School or Below,Male,2014,0,0.017343493422387866
946816,40,75028.0,75028.0,351,18,26220.03,Star,50012.0,Ontario,Divorced,Bachelor,Male,2014,0,0.0046782534520445705
946932,9,13708.0,13708.0,0,18,5720.9,Aurora,55486.0,Quebec,Married,Bachelor,Female,2017,0,0.0
946998,19,22845.0,22845.0,959,18,3133.5,Nova,74970.0,Ontario,Single,Bachelor,Male,2012,0,0.041978551105274674
947001,43,65759.0,65759.0,1377,18,14947.92,Nova,48107.0,British Columbia,Single,Bachelor,Female,2014,0,0.020940099454067124
947026,27,34338.0,34338.0,1290,18,21528.57,Aurora,66360.0,New Brunswick,Married,Doctor,Male,2016,0,0.03756770924340381
947099,14,24369.0,24369.0,620,18,4928.4,Nova,77118.0,British Columbia,Married,Bachelor,Male,2013,0,0.025442160121465798
947123,8,13080.0,13080.0,525,18,4574.92,Star,55985.0,Quebec,Single,Bachelor,Female,2017,1,0.040137614678899085
947158,15,20019.0,20019.0,0,18,2509.27,Star,86089.0,Ontario,Single,Bachelor,Female,2017,0,0.0
947234,11,13483.0,13483.0,0,18,4458.11,Nova,94440.0,Quebec,Divorced,Master,Male,2018,0,0.0
947367,33,54016.0,54016.0,1703,18,5757.44,Aurora,97030.0,British Columbia,Divorced,Bachelor,Female,2016,0,0.031527695497630334
947408,35,58170.0,58170.0,0,18,4505.41,Nova,81520.0,Alberta,Divorced,Bachelor,Male,2014,0,0.0
947467,26,37910.0,37910.0,1301,18,4196.43,Star,49937.0,British Columbia,Married,Bachelor,Female,2015,0,0.03431812186758111
947497,34,57662.0,57662.0,598,18,15839.09,Nova,64784.0,British Columbia,Married,Bachelor,Male,2017,0,0.010370781450522008
947620,22,27054.0,27054.0,896,18,2506.2,Star,99269.0,Nova Scotia,Married,Bachelor,Female,2016,0,0.033118947290603974
947635,19,28212.0,28212.0,0,18,4739.86,Nova,57546.0,Quebec,Single,Bachelor,Female,2016,0,0.0
947641,10,17969.0,17969.0,0,18,5261.04,Aurora,63791.0,British Columbia,Married,Bachelor,Male,2017,0,0.0
947679,28,18788.0,28182.0,0,5,2637.15,Star,68869.0,Ontario,Single,Bachelor,Male,2018,0,0.0
947711,33,45412.0,45412.0,754,18,5568.95,Nova,73544.0,British Columbia,Single,College,Male,2016,0,0.01660354091429578
947750,18,10918.0,16377.0,0,5,2726.39,Star,67059.0,Ontario,Married,Bachelor,Female,2018,0,0.0
947763,5,2570.0,2570.0,0,18,17822.56,Nova,63149.0,Quebec,Single,Bachelor,Female,2018,0,0.0
947863,28,44988.0,44988.0,369,18,2580.85,Star,66226.0,British Columbia,Married,Bachelor,Male,2016,0,0.008202187249933315
947868,27,50015.0,50015.0,441,18,4300.9,Star,96733.0,Quebec,Married,Bachelor,Male,2012,0,0.008817354793561931
947906,43,69281.0,69281.0,0,18,10970.13,Nova,60352.0,British Columbia,Married,Bachelor,Male,2016,0,0.0
948053,31,48839.0,48839.0,668,18,4514.25,Star,68601.0,Quebec,Married,Bachelor,Female,2013,0,0.013677593726325273
948117,34,46379.0,46379.0,506,18,5989.77,Nova,80816.0,Ontario,Single,Bachelor,Male,2015,0,0.01091011017917592
948145,24,34154.0,34154.0,911,18,3621.69,Nova,46278.0,British Columbia,Married,High School or Below,Male,2013,0,0.02667330327340868
948325,12,12826.0,12826.0,0,18,3401.88,Nova,62620.0,British Columbia,Divorced,Bachelor,Male,2017,0,0.0
948404,19,27291.0,27291.0,1564,18,4447.42,Star,86499.0,Manitoba,Married,Doctor,Female,2014,0,0.05730827012568246
948489,34,56864.0,56864.0,2213,18,2916.38,Nova,94703.0,Ontario,Married,Bachelor,Female,2013,0,0.03891741699493528
948576,22,28369.0,28369.0,900,18,13117.52,Star,93601.0,Alberta,Single,Bachelor,Male,2015,0,0.03172476999541753
948591,15,21758.0,21758.0,438,18,3847.35,Nova,49073.0,Quebec,Married,Bachelor,Female,2017,0,0.02013052670282195
948616,29,46657.0,46657.0,463,18,7542.71,Aurora,73544.0,British Columbia,Single,College,Male,2013,0,0.009923484150288275
948658,8,10045.0,10045.0,0,18,4429.19,Star,47177.0,Ontario,Married,Bachelor,Male,2017,0,0.0
948662,28,43253.0,43253.0,511,18,3225.4,Star,53571.0,Quebec,Married,Bachelor,Female,2013,0,0.011814209418999837
948693,31,43968.0,43968.0,940,18,12731.95,Aurora,61813.0,Quebec,Married,Bachelor,Male,2016,0,0.021379184861717613
948714,39,36974.0,36974.0,999,18,2544.97,Star,98620.0,Ontario,Single,Bachelor,Male,2013,0,0.027018986314707633
948747,30,52893.0,52893.0,804,18,5926.96,Nova,73544.0,Saskatchewan,Married,College,Female,2012,0,0.015200499120866654
948783,27,36336.0,36336.0,991,18,2199.62,Star,73544.0,Alberta,Single,College,Female,2015,0,0.02727322765301629
948785,24,38201.0,38201.0,481,18,8514.39,Nova,67344.0,Ontario,Married,Bachelor,Female,2015,0,0.012591293421638177
948815,29,49376.0,49376.0,1534,18,4821.21,Star,78293.0,Ontario,Married,Bachelor,Male,2017,0,0.031067725210628644
948825,34,50350.0,50350.0,0,18,2795.55,Nova,82989.0,British Columbia,Married,Bachelor,Male,2013,0,0.0
948831,29,47313.0,47313.0,0,18,7007.27,Nova,73544.0,Ontario,Single,College,Male,2016,0,0.0
948950,28,50867.0,50867.0,0,18,7522.07,Aurora,66831.0,Ontario,Married,Bachelor,Female,2013,0,0.0
949134,42,69603.0,69603.0,471,18,3193.82,Nova,100256.0,New Brunswick,Married,Bachelor,Female,2013,0,0.006766949700443946
949175,23,32948.0,32948.0,1633,18,5153.92,Aurora,73544.0,Manitoba,Single,College,Female,2014,0,0.04956294767512444
949290,31,41505.0,41505.0,1181,18,25674.15,Nova,80605.0,New Brunswick,Married,Bachelor,Male,2016,0,0.02845440308396579
949406,26,40820.0,40820.0,429,18,10357.63,Nova,70495.0,Ontario,Married,Bachelor,Male,2015,0,0.010509554140127388
949821,6,4732.0,4732.0,0,18,16570.09,Nova,49168.0,British Columbia,Married,Bachelor,Male,2017,0,0.0
949829,40,57355.0,57355.0,1416,18,2757.38,Nova,68797.0,Nova Scotia,Married,Bachelor,Male,2013,0,0.024688344520965914
949890,34,57560.0,57560.0,365,18,3694.15,Star,95924.0,Quebec,Divorced,Bachelor,Male,2014,0,0.006341209173036831
949952,33,37465.0,37465.0,0,18,5773.9,Nova,70161.0,British Columbia,Married,Bachelor,Male,2012,0,0.0
949974,9,9321.0,9321.0,0,18,2721.59,Star,103413.0,Ontario,Married,Bachelor,Male,2018,0,0.0
950029,29,41264.0,41264.0,990,18,3203.3,Nova,81936.0,Quebec,Married,Bachelor,Male,2015,0,0.023991857309034508
950107,2,2474.0,3711.0,540,5,16973.74,Nova,82761.0,British Columbia,Married,Bachelor,Male,2018,0,0.14551333872271624
950193,25,29147.0,29147.0,971,18,7661.39,Aurora,80733.0,Ontario,Married,Bachelor,Male,2013,0,0.03331389165265722
950213,23,34320.0,34320.0,480,18,12875.6,Nova,121648.0,Ontario,Single,Master,Male,2014,0,0.013986013986013986
950216,13,10826.0,16239.0,556,5,2842.03,Nova,99688.0,Ontario,Single,Bachelor,Male,2018,0,0.03423856148777634
950336,20,26461.0,26461.0,0,18,6631.67,Aurora,55994.0,British Columbia,Married,Bachelor,Female,2016,0,0.0
950356,34,47614.0,47614.0,368,18,9233.19,Aurora,63079.0,Quebec,Married,Bachelor,Male,2014,0,0.007728819254841013
950391,27,45126.0,45126.0,433,18,5875.21,Star,65872.0,Ontario,Married,Bachelor,Male,2017,0,0.009595355227584984
950393,21,30586.0,30586.0,509,18,5548.03,Nova,81518.0,Ontario,Divorced,Bachelor,Female,2017,0,0.01664160073236121
950403,34,43162.0,43162.0,1527,18,5344.99,Star,48669.0,Prince Edward Island,Married,Bachelor,Female,2017,0,0.0353783420601455
950437,33,43414.0,43414.0,1321,18,8634.36,Aurora,237790.0,Ontario,Single,Doctor,Male,2013,0,0.030427972543419172
950445,32,64608.0,64608.0,3246,18,3944.23,Nova,56261.0,Ontario,Married,Bachelor,Female,2014,0,0.05024145616641902
950446,38,56973.0,56973.0,0,18,15481.25,Nova,73544.0,British Columbia,Single,College,Female,2015,0,0.0
950467,17,16761.0,25141.5,0,5,2425.3,Star,73544.0,British Columbia,Married,College,Male,2018,0,0.0
950593,31,51291.0,51291.0,904,18,9095.74,Aurora,73544.0,Manitoba,Single,College,Female,2016,0,0.017624924450683355
950660,27,45421.0,45421.0,589,18,8007.4,Aurora,73544.0,British Columbia,Divorced,College,Male,2015,0,0.012967570066709231
950707,26,32319.0,32319.0,579,18,19685.41,Nova,69609.0,British Columbia,Married,Bachelor,Female,2012,0,0.017915158266035458
950832,28,36697.0,36697.0,1000,18,5096.67,Star,210090.0,British Columbia,Divorced,Doctor,Female,2015,0,0.027250183938741585
950914,19,23247.0,23247.0,608,18,4775.48,Star,100760.0,Saskatchewan,Married,Doctor,Female,2017,0,0.026153912332774122
950915,21,32704.0,32704.0,1174,18,4860.91,Star,60759.0,Quebec,Divorced,Bachelor,Female,2017,0,0.03589774951076321
950933,32,51891.0,51891.0,1745,18,2540.69,Star,63048.0,British Columbia,Single,Bachelor,Male,2016,0,0.03362818215104739
950980,12,17369.0,17369.0,0,18,5220.69,Aurora,82300.0,Ontario,Married,Bachelor,Male,2014,0,0.0
951116,8,12254.0,12254.0,0,18,6756.65,Star,56265.0,Ontario,Married,Bachelor,Female,2017,0,0.0
951226,31,52330.0,52330.0,897,18,4492.23,Star,62621.0,Manitoba,Single,High School or Below,Male,2012,0,0.01714121918593541
951353,10,20658.0,30987.0,0,5,5600.5,Aurora,82152.0,Ontario,Married,Bachelor,Male,2018,0,0.0
951389,22,36174.0,36174.0,804,18,7519.03,Aurora,55613.0,Ontario,Married,Bachelor,Male,2013,0,0.02222590811079781
951458,27,38231.0,38231.0,1002,18,8614.69,Star,78900.0,Quebec,Married,Bachelor,Male,2016,0,0.02620909732939238
951546,11,21082.0,21082.0,550,18,10914.2,Nova,84341.0,Nova Scotia,Married,Bachelor,Male,2017,0,0.02608860639408026
951616,21,31638.0,31638.0,461,18,5733.21,Aurora,90414.0,New Brunswick,Married,Bachelor,Male,2014,0,0.014571085403628548
951624,36,44833.0,44833.0,728,18,6503.4,Nova,199894.0,Ontario,Married,Doctor,Male,2015,0,0.01623803894452747
951712,39,48837.0,48837.0,557,18,2615.14,Star,73633.0,Ontario,Single,Bachelor,Male,2016,0,0.011405286975039416
951719,28,48133.0,48133.0,0,18,11772.79,Aurora,69232.0,British Columbia,Married,Bachelor,Female,2014,0,0.0
951746,5,6061.0,6061.0,0,18,16702.7,Star,73544.0,British Columbia,Single,College,Male,2018,0,0.0
951781,25,41167.0,41167.0,875,18,5643.8,Star,61940.0,British Columbia,Married,Bachelor,Female,2017,0,0.021254888624383607
951879,20,32871.840000003576,49307.76000000536,0,5,3832.9,Star,103420.0,Ontario,Married,Bachelor,Female,2018,0,0.0
951941,29,50602.0,50602.0,908,18,5871.61,Aurora,73544.0,Quebec,Single,College,Male,2016,0,0.017943954784395873
951954,21,34880.0,34880.0,982,18,2456.82,Star,69210.0,British Columbia,Married,Bachelor,Male,2016,0,0.028153669724770642
952003,27,50331.0,50331.0,871,18,2656.0,Star,55173.0,Ontario,Divorced,Bachelor,Female,2014,0,0.017305438000437108
952026,35,43942.0,43942.0,461,18,2840.85,Nova,73544.0,Alberta,Married,College,Male,2013,0,0.010491101907059305
952077,30,40244.0,40244.0,0,18,11537.51,Nova,73544.0,Alberta,Single,College,Male,2013,0,0.0
952093,30,48217.0,48217.0,860,18,8119.83,Star,66019.0,Alberta,Married,Bachelor,Female,2013,0,0.01783603293444221
952222,18,25564.0,25564.0,2223,18,8845.71,Aurora,88308.0,New Brunswick,Single,Bachelor,Female,2013,0,0.08695822250039117
952322,36,50365.0,50365.0,498,18,5674.38,Nova,51097.0,British Columbia,Married,Bachelor,Female,2016,0,0.009887818921870347
952326,27,45522.0,45522.0,502,18,23144.13,Star,75681.0,Newfoundland,Married,Bachelor,Female,2012,0,0.011027634989675322
952493,29,47853.0,47853.0,0,18,4772.94,Star,105231.0,Ontario,Divorced,Master,Male,2014,0,0.0
952532,3,4616.0,4616.0,459,18,2771.96,Nova,73544.0,British Columbia,Single,College,Male,2017,0,0.09943674176776429
952545,26,43386.0,43386.0,582,18,2491.32,Star,58711.0,British Columbia,Divorced,Bachelor,Female,2012,0,0.01341446549578205
952573,4,5444.0,5444.0,0,18,7588.36,Aurora,87897.0,Quebec,Married,Bachelor,Male,2017,1,0.0
952582,23,37488.0,56232.0,344,5,2616.61,Star,52907.0,Quebec,Divorced,Bachelor,Female,2018,0,0.0061175131597666806
952602,3,5868.0,5868.0,0,18,16261.17,Aurora,62399.0,Manitoba,Single,Bachelor,Female,2017,0,0.0
952629,27,37148.0,37148.0,0,18,4490.6,Star,73544.0,Ontario,Divorced,College,Female,2015,0,0.0
952641,28,42878.0,42878.0,635,18,8873.53,Star,71057.0,British Columbia,Single,Bachelor,Male,2012,0,0.014809459396427072
952672,18,23602.0,35403.0,0,5,2683.49,Star,94029.0,Quebec,Married,Bachelor,Female,2018,0,0.0
952696,6,10487.0,10487.0,1228,18,20096.89,Nova,99788.0,Quebec,Married,Bachelor,Female,2017,0,0.11709735863449985
952717,37,47472.0,47472.0,746,18,7985.14,Aurora,70206.0,Ontario,Divorced,Bachelor,Female,2015,0,0.015714526457701383
952730,37,53734.0,53734.0,814,18,2616.41,Star,198868.0,British Columbia,Married,Doctor,Male,2015,0,0.015148695425615066
952911,5,4704.0,4704.0,405,18,15284.33,Aurora,67678.0,Quebec,Married,Bachelor,Female,2017,0,0.08609693877551021
952938,29,42455.0,42455.0,910,18,8427.72,Star,47026.0,British Columbia,Married,Bachelor,Male,2016,0,0.021434460016488046
952955,35,35288.0,35288.0,0,18,7840.17,Aurora,74651.0,Ontario,Single,Bachelor,Female,2015,0,0.0
952959,37,48130.0,48130.0,357,18,8902.74,Aurora,66177.0,Alberta,Married,Bachelor,Female,2012,0,0.007417411178059423
953097,27,36925.0,36925.0,1446,18,4807.85,Star,104990.0,Quebec,Married,Bachelor,Female,2014,0,0.03916046039268788
953198,31,38343.0,38343.0,386,18,13770.98,Aurora,75231.0,Ontario,Single,Bachelor,Male,2016,0,0.010067026575906945
953210,13,17928.0,17928.0,778,18,3933.81,Star,50879.0,British Columbia,Single,Bachelor,Female,2017,1,0.043395805443998216
953281,17,21436.0,21436.0,518,18,5070.23,Star,73544.0,Nova Scotia,Divorced,College,Male,2015,0,0.024164956148535175
953341,29,41289.0,41289.0,804,18,7028.94,Nova,56201.0,Quebec,Married,High School or Below,Male,2013,0,0.019472498728474896
953420,3,5732.0,5732.0,0,18,9587.33,Star,60639.0,Alberta,Married,Bachelor,Female,2018,0,0.0
953431,24,34855.0,34855.0,688,18,9552.93,Nova,103422.0,Alberta,Married,Bachelor,Female,2013,0,0.01973891837612968
953448,13,26206.0,39309.0,0,5,5792.67,Nova,63942.0,Ontario,Married,Bachelor,Male,2018,0,0.0
953614,18,28378.0,28378.0,1106,18,19160.99,Aurora,48521.0,Quebec,Divorced,Bachelor,Female,2012,0,0.038973852984706465
953673,31,36508.0,36508.0,451,18,9560.05,Nova,166305.0,Quebec,Married,Doctor,Female,2013,0,0.01235345677659691
953693,26,37145.0,37145.0,856,18,26223.81,Aurora,73544.0,Quebec,Single,College,Male,2015,0,0.023044824337057478
953784,20,36847.840000003576,55271.76000000536,0,5,3980.84,Nova,85357.0,British Columbia,Single,Bachelor,Male,2018,0,0.0
953795,31,47023.0,47023.0,1051,18,8042.8,Aurora,72454.0,Ontario,Married,Bachelor,Male,2015,0,0.022350764519490463
953892,15,19535.0,19535.0,744,18,2522.26,Star,73544.0,British Columbia,Married,College,Male,2017,0,0.038085487586383415
953927,7,14485.0,14485.0,0,18,2397.54,Star,73544.0,Manitoba,Single,College,Female,2017,0,0.0
954231,28,42061.0,42061.0,789,18,3600.93,Star,118530.0,British Columbia,Single,Master,Female,2015,0,0.018758469841420794
954329,7,15791.0,15791.0,0,18,6414.08,Aurora,73544.0,British Columbia,Single,College,Female,2017,0,0.0
954424,21,31621.0,31621.0,1040,18,4698.76,Star,73544.0,Ontario,Single,College,Female,2016,0,0.03288953543531198
954453,25,48189.0,48189.0,1030,18,2050.62,Star,73544.0,Alberta,Single,College,Female,2015,0,0.021374172529000396
954558,17,25090.0,25090.0,605,18,3919.37,Star,80697.0,Manitoba,Married,Bachelor,Female,2017,0,0.02411319250697489
954570,18,31118.0,31118.0,0,18,8478.82,Nova,73544.0,British Columbia,Married,College,Female,2017,0,0.0
954750,34,41911.0,41911.0,609,18,3942.92,Star,60313.0,Nova Scotia,Married,Bachelor,Female,2016,0,0.014530791439001694
954836,36,52380.0,52380.0,1589,18,28511.03,Star,52108.0,Quebec,Married,Bachelor,Female,2012,0,0.030336006109201986
954952,35,55846.0,55846.0,469,18,3844.57,Star,51124.0,Ontario,Married,Bachelor,Male,2013,0,0.008398094760591626
954973,30,38384.0,38384.0,446,18,7462.93,Star,83322.0,British Columbia,Married,Bachelor,Male,2016,0,0.011619424760316799
955087,11,16623.0,16623.0,0,18,16473.17,Nova,111106.0,Ontario,Married,Master,Female,2017,0,0.0
955178,21,29961.0,29961.0,364,18,4880.95,Star,49760.0,Ontario,Married,Bachelor,Female,2017,0,0.012149127198691632
955292,16,18972.0,18972.0,954,18,2585.56,Star,79172.0,Nova Scotia,Married,Bachelor,Male,2017,0,0.05028462998102467
955424,20,34600.0,34600.0,419,18,14065.3,Star,50401.0,Newfoundland,Single,Bachelor,Male,2017,0,0.012109826589595375
955448,7,13840.0,13840.0,526,18,9199.54,Nova,73544.0,British Columbia,Divorced,College,Male,2017,0,0.03800578034682081
955463,21,27407.0,27407.0,834,18,37243.63,Nova,71130.0,Quebec,Married,Bachelor,Male,2013,0,0.03043018207027402
955479,38,55560.0,55560.0,942,18,9416.91,Aurora,83570.0,Ontario,Married,Bachelor,Male,2012,0,0.01695464362850972
955567,3,4049.0,4049.0,0,18,5553.19,Aurora,56241.0,Ontario,Married,Bachelor,Female,2018,0,0.0
955633,27,45738.0,45738.0,1218,18,4531.37,Star,49253.0,British Columbia,Married,Bachelor,Male,2014,0,0.02662993572084481
