loyalty_number,churned,churn_prob,risk_bucket,priority_score,priority_rank,clv,behavioral_clv,clv_rank,bclv_rank,rank_gap,cluster,cluster_label,rfm_segment,RFM_score,RFM_total
767908,0,0.0058612,Low (<25%),47.10917858796741,8185.0,8084.85,8037.46307718,4336.5,3388.0,948.5,1,Moderate Risk,Hibernating,323,8
768010,0,0.049377494,Low (<25%),387.44724942989467,1856.0,9492.34,7846.636555307862,2963.5,3568.0,-604.5,1,Moderate Risk,Hibernating,114,6
768012,0,0.0019942978,Low (<25%),10.166637116486399,11955.0,5108.04,5097.853047065688,8080.5,6713.0,1367.5,1,Moderate Risk,Loyal,342,9
768030,0,0.035554238,Low (<25%),149.31296018734622,4331.0,4354.4,4199.582626052799,9594.5,8335.0,1259.5,1,Moderate Risk,Hibernating,322,7
768072,0,0.0112774195,Low (<25%),150.29184560382402,4308.0,13478.8,13326.793918043399,1697.5,1401.0,296.5,1,Moderate Risk,Loyal,334,10
768113,0,0.020884465,Low (<25%),231.58380100876946,3007.0,13024.13,11088.806967703958,1836.5,1883.0,-46.5,1,Moderate Risk,At-Risk High-Value,144,9
768255,0,0.12287933,Low (<25%),540.5177790976394,1276.0,5015.01,4398.768931256701,8285.0,7999.0,286.0,1,Moderate Risk,Promising New,312,6
768313,0,0.0038162102,Low (<25%),126.54982493492541,4838.0,33288.16,33161.12538426877,179.0,128.0,51.0,1,Moderate Risk,Promising New,314,8
768354,0,0.0050714235,Low (<25%),18.62757926036238,10813.0,3691.77,3673.047470865405,10486.5,9157.0,1329.5,1,Moderate Risk,Loyal,341,8
768365,0,0.0037986792,Low (<25%),96.08639886403596,5820.0,29199.81,25294.6863383557,278.5,323.0,-44.5,0,Loyal Champions,Hibernating,124,7
768415,0,0.016129965,Low (<25%),215.8465212848118,3201.0,15641.26,13381.710455342698,1262.5,1390.0,-127.5,1,Moderate Risk,At-Risk High-Value,134,8
768518,0,0.006011107,Low (<25%),25.51331648975731,10046.0,4270.03,4244.36239277679,9728.5,8254.0,1474.5,1,Moderate Risk,Loyal,332,8
768748,0,0.05012712,Low (<25%),124.028348585741,4914.0,2604.85,2474.276371468,12316.5,11294.0,1022.5,1,Moderate Risk,Loyal,331,7
768996,0,0.01916693,Low (<25%),198.3894880099851,3438.0,10552.88,10350.6136877416,2501.0,2082.0,419.0,1,Moderate Risk,Loyal,334,10
769023,1,0.95790774,Critical (>75%),58.780617664714896,7510.0,2113.86,61.363548085241376,13438.5,13179.0,259.5,1,Moderate Risk,Lost,131,5
769030,0,0.0015189804,Low (<25%),12.94497173011743,11524.0,8535.11,8522.145335198156,3793.0,2982.0,811.0,1,Moderate Risk,Hibernating,323,8
769346,0,0.005372079,Low (<25%),38.164214348341204,8844.0,7142.55,7104.17965713855,5487.5,4316.0,1171.5,1,Moderate Risk,Hibernating,323,8
769361,0,0.041945092,Low (<25%),354.7746412642584,2015.0,8828.38,8458.07278868904,3457.0,3035.0,422.0,1,Moderate Risk,Loyal,333,9
769521,0,0.0029138832,Low (<25%),60.95639754306177,7392.0,24127.5,20919.30024616696,492.0,561.0,-69.0,1,Moderate Risk,At-Risk High-Value,134,8
769560,0,0.005974836,Low (<25%),30.689660698213142,9515.0,5167.36,5136.485871447039,7970.0,6656.0,1314.0,1,Moderate Risk,Loyal,342,9
769669,0,0.042896762,Low (<25%),352.19855089618545,2028.0,8578.36,8210.37613272968,3748.5,3242.0,506.5,1,Moderate Risk,Promising New,313,7
769709,0,0.005756744,Low (<25%),13.715014133707912,11418.0,2396.22,2382.4255748923197,13078.5,11572.0,1506.5,1,Moderate Risk,Loyal,341,8
769731,0,0.044131253,Low (<25%),184.84384785664324,3662.0,4381.88,4188.50214510436,9539.0,8355.0,1184.0,1,Moderate Risk,Hibernating,322,7
769763,0,0.0029410797,Low (<25%),15.15919559364984,11232.0,5169.5,5154.29608849085,7964.0,6626.0,1338.0,1,Moderate Risk,Promising New,312,6
769891,0,0.0038071554,Low (<25%),27.666892860665868,9817.0,7294.85,7267.077372430311,5302.0,4145.0,1157.0,1,Moderate Risk,Loyal,343,10
769976,1,0.9968748,Critical (>75%),6.085808644175009,12601.0,4004.55,6.104887639024489,10071.0,13350.0,-3279.0,1,Moderate Risk,Lost,112,4
770094,0,0.0049911067,Low (<25%),20.90410762115898,10538.0,4209.28,4188.271034389823,9804.5,8357.0,1447.5,1,Moderate Risk,Loyal,342,9
770327,0,0.00881435,Low (<25%),17.97553784900316,10902.0,2674.73,2039.3492258649997,12094.5,12298.0,-203.5,1,Moderate Risk,Hibernating,141,6
770362,1,0.92616594,Critical (>75%),234.6269839636404,2982.0,4460.42,253.33147531169243,9432.5,13030.0,-3597.5,1,Moderate Risk,Lost,112,4
770452,0,0.022845512,Low (<25%),306.6397972382007,2334.0,13736.13,13422.32107725144,1649.0,1377.0,272.0,1,Moderate Risk,Promising New,314,8
770591,0,0.21431854,Low (<25%),801.4526026273252,745.0,7615.38,3739.5392980342494,4890.5,9060.0,-4169.5,1,Moderate Risk,Hibernating,123,6
770634,0,0.0068722535,Low (<25%),62.6397439976701,7301.0,9177.95,9114.876800989676,3155.5,2577.0,578.5,1,Moderate Risk,Hibernating,324,9
770727,1,0.88721013,Critical (>75%),512.5699242474572,1366.0,5890.53,577.7322721139998,6574.0,12919.0,-6345.0,1,Moderate Risk,Hibernating,123,6
770968,0,0.05920563,Low (<25%),200.0135949579246,3412.0,5745.42,3378.286743303375,6774.5,9623.0,-2848.5,1,Moderate Risk,Lost,112,4
771035,0,0.004627073,Low (<25%),18.496942129153336,10825.0,4016.13,3997.5470733125103,10049.5,8663.0,1386.5,1,Moderate Risk,Loyal,342,9
771056,0,0.011277967,Low (<25%),64.57424640761356,7198.0,5791.01,5725.6991803233295,6699.5,5731.0,968.5,1,Moderate Risk,Loyal,333,9
771259,0,0.044037204,Low (<25%),154.35853205046124,4217.0,4766.65,3505.184662733384,8864.0,9423.0,-559.0,1,Moderate Risk,Lost,112,4
771285,0,0.031443503,Low (<25%),123.40663483474786,4936.0,5267.76,3924.710132797477,7754.0,8770.0,-1016.0,1,Moderate Risk,Lost,122,5
771307,0,0.07621086,Low (<25%),163.10912553048237,4037.0,2316.8,2140.234679552,13230.5,12104.0,1126.5,1,Moderate Risk,Loyal,331,7
771353,1,0.9849643,Critical (>75%),65.25808275681126,7159.0,9033.25,66.25426196341458,3295.5,13170.0,-9874.5,1,Moderate Risk,Hibernating,124,7
771667,0,0.0039448556,Low (<25%),27.81527373880964,9805.0,7078.95,7051.024564450379,5546.5,4372.0,1174.5,1,Moderate Risk,Loyal,343,10
771713,0,0.00901915,Low (<25%),42.290739582639006,8520.0,5441.42,4688.993927658261,7372.5,7479.0,-106.5,1,Moderate Risk,Lost,122,5
771757,0,0.0032357143,Low (<25%),24.02041472474207,10205.0,8564.77,7423.527696725904,3760.0,3983.0,-223.0,1,Moderate Risk,At-Risk High-Value,143,8
771872,0,0.000287082,Low (<25%),1.070938947417167,13384.0,3731.5,3730.4287535169997,10433.0,9071.0,1362.0,0,Loyal Champions,Promising New,311,5
771901,0,0.012935161,Low (<25%),28.31863080989386,9739.0,2550.66,2189.275480211948,12516.5,11994.0,522.5,1,Moderate Risk,Lost,121,4
771932,1,0.9970047,Critical (>75%),12.211358133655605,11632.0,8382.63,12.24804470195136,3985.0,13287.0,-9302.0,1,Moderate Risk,Lost,113,5
771943,0,0.005566487,Low (<25%),38.4217479201889,8822.0,6940.97,6902.333180727611,5654.5,4514.0,1140.5,1,Moderate Risk,Loyal,333,9
771960,0,0.034448892,Low (<25%),354.7750284375874,2014.0,13865.83,10298.590399876646,1609.5,2096.0,-486.5,1,Moderate Risk,At-Risk High-Value,134,8
772019,0,0.0054451334,Low (<25%),38.36041554422593,8829.0,8145.99,7044.899128499943,4265.5,4378.0,-112.5,1,Moderate Risk,Hibernating,123,6
772025,0,0.010829522,Low (<25%),92.24070647742894,5956.0,9902.39,8517.523347515149,2770.5,2985.0,-214.5,0,Loyal Champions,Hibernating,114,6
772081,0,0.0016802802,Low (<25%),15.256554000441014,11221.0,9095.05,9079.76776756699,3228.5,2601.0,627.5,1,Moderate Risk,Promising New,314,8
772152,0,0.029833559,Low (<25%),87.74487899813663,6126.0,3031.59,2941.14688087119,11230.0,10202.0,1028.0,1,Moderate Risk,Hibernating,321,6
772181,0,0.07935387,Low (<25%),427.52506168375885,1672.0,8485.33,5387.576707774414,3862.5,6233.0,-2370.5,1,Moderate Risk,Lost,113,5
772194,0,0.026060909,Low (<25%),565.0233777445887,1215.0,22261.02,21680.87758353282,622.5,504.0,118.5,1,Moderate Risk,Hibernating,324,9
772237,0,0.022262897,Low (<25%),122.32525569375142,4970.0,5619.69,5494.57942035807,6978.0,6057.0,921.0,1,Moderate Risk,Loyal,332,8
772362,0,0.03947299,Low (<25%),708.6418685568361,893.0,18690.34,17952.5763960834,941.0,796.0,145.0,1,Moderate Risk,Promising New,314,8
772370,0,0.0014341186,Low (<25%),3.6033684830641,12998.0,2516.21,2512.601456437494,12639.5,11183.0,1456.5,1,Moderate Risk,Loyal,341,8
772381,0,0.031111382,Low (<25%),207.40119912918226,3320.0,6880.47,6666.409069490461,5703.5,4741.0,962.5,1,Moderate Risk,Loyal,343,10
772395,0,0.005231955,Low (<25%),31.49812812690551,9427.0,6052.0,6020.336208340001,6386.5,5382.0,1004.5,1,Moderate Risk,Promising New,313,7
772397,0,0.0054159337,Low (<25%),24.569743195166794,10145.0,4561.27,4536.566464092201,9257.0,7768.0,1489.0,1,Moderate Risk,Loyal,332,8
772437,0,0.029274698,Low (<25%),114.33301596153764,5193.0,4626.8,3905.5233280813914,9162.0,8811.0,351.0,1,Moderate Risk,Hibernating,132,6
772438,0,0.0010674039,Low (<25%),8.382758630654166,12225.0,7861.8,7853.408284018979,4606.5,3561.0,1045.5,1,Moderate Risk,Loyal,343,10
772484,0,0.0024539442,Low (<25%),36.75332659397159,8961.0,15014.09,14977.246260926222,1381.0,1118.0,263.0,1,Moderate Risk,Hibernating,324,9
772532,0,0.0017183911,Low (<25%),9.29151679433575,12071.0,5416.41,5407.102489262049,7416.5,6203.0,1213.5,0,Loyal Champions,Hibernating,322,7
772628,0,0.004288483,Low (<25%),58.552651386972016,7530.0,15769.11,13653.464730295542,1243.5,1331.0,-87.5,1,Moderate Risk,At-Risk High-Value,134,8
772827,0,0.028087866,Low (<25%),70.66166251649369,6877.0,2588.44,2515.73624413096,12374.5,11170.0,1204.5,1,Moderate Risk,Promising New,311,5
772834,0,0.32779625,Medium (25-50%),1691.2605820787792,173.0,12280.77,5159.487279304687,2019.0,6615.0,-4596.0,1,Moderate Risk,Hibernating,124,7
772952,0,0.005833677,Low (<25%),9.647129846738096,12028.0,2162.42,1653.6962616782,13402.5,12642.0,760.5,1,Moderate Risk,Lost,111,3
772960,0,0.0025452552,Low (<25%),6.803135006759669,12477.0,2679.69,2672.869505093112,12077.0,10773.0,1304.0,1,Moderate Risk,Loyal,331,7
773012,0,0.009387689,Low (<25%),68.88072715960192,6973.0,7406.88,7337.3465140996805,5188.5,4069.0,1119.5,1,Moderate Risk,Loyal,343,10
773112,0,0.03781983,Low (<25%),168.67604690836578,3937.0,5330.59,4459.989558608957,7596.5,7908.0,-311.5,1,Moderate Risk,Hibernating,132,6
773219,0,0.18459703,Low (<25%),630.77185340054,1059.0,4819.18,3417.020595621392,8746.5,9558.0,-811.5,1,Moderate Risk,Lost,112,4
773261,0,0.26334673,Medium (25-50%),748.930522804352,823.0,5018.73,2843.8952813439228,8266.0,10401.0,-2135.0,1,Moderate Risk,Lost,122,5
773290,0,0.02379994,Low (<25%),46.32712400169428,8232.0,2891.27,1946.5227223973793,11462.5,12409.0,-946.5,1,Moderate Risk,Lost,121,4
773293,0,0.012155268,Low (<25%),58.95498952506097,7500.0,4909.84,4850.15957896288,8534.0,7159.0,1375.0,1,Moderate Risk,Loyal,332,8
773364,0,0.010397583,Low (<25%),109.65368187770605,5354.0,10656.88,10546.074205678959,2462.5,2014.0,448.5,1,Moderate Risk,Loyal,334,10
773390,0,0.0048372336,Low (<25%),23.488529105405192,10257.0,4879.38,4855.777299116832,8625.0,7151.0,1474.0,1,Moderate Risk,Loyal,332,8
773397,0,0.040400002,Low (<25%),189.94035715972888,3577.0,6369.26,4701.493756354985,6123.0,7456.0,-1333.0,1,Moderate Risk,Hibernating,123,6
773418,0,0.00785919,Low (<25%),120.19758948508952,5029.0,15415.04,15293.8902717824,1305.0,1067.0,238.0,1,Moderate Risk,Loyal,334,10
773546,0,0.0024972837,Low (<25%),91.43994344151365,5991.0,36707.43,36615.76113339211,111.5,84.0,27.5,1,Moderate Risk,Loyal,334,10
773571,1,0.97301,Critical (>75%),340.02751559185435,2093.0,22658.54,349.4594254857138,591.5,12986.0,-12394.5,1,Moderate Risk,Hibernating,114,6
773598,0,0.01129941,Low (<25%),53.280327760359896,7818.0,5484.59,4715.319451224435,7282.5,7429.0,-146.5,1,Moderate Risk,Lost,122,5
773648,0,0.04353306,Low (<25%),207.8891461818756,3311.0,5741.7,4775.4315038243485,6783.5,7312.0,-528.5,1,Moderate Risk,Hibernating,142,7
773739,0,0.005510518,Low (<25%),46.18217414256164,8244.0,8427.17,8380.73192802594,3930.0,3093.0,837.0,0,Loyal Champions,Promising New,313,7
773805,0,0.0013016125,Low (<25%),5.117505383546655,12735.0,3936.79,3931.665824926125,10158.5,8756.0,1402.5,1,Moderate Risk,Loyal,341,8
773844,0,0.038718507,Low (<25%),92.0238108917694,5966.0,2472.47,2376.73965299771,12810.5,11591.0,1219.5,1,Moderate Risk,Promising New,311,5
773865,0,0.019377884,Low (<25%),248.11428672755514,2840.0,13057.01,12803.992774833161,1818.5,1504.0,314.5,1,Moderate Risk,Loyal,344,11
773943,0,0.000974157,Low (<25%),2.562018768152748,13159.0,2632.55,2629.98548298965,12209.5,10868.0,1341.5,1,Moderate Risk,Loyal,341,8
773973,0,0.04047698,Low (<25%),215.5600229890553,3204.0,5550.15,5325.496689453,7151.5,6324.0,827.5,1,Moderate Risk,Hibernating,322,7
773986,0,0.012026457,Low (<25%),97.77302805679955,5771.0,9463.11,8129.828099564114,2979.5,3327.0,-347.5,1,Moderate Risk,At-Risk High-Value,134,8
774103,0,0.0073829745,Low (<25%),155.40291032377476,4185.0,21205.38,21048.82122019719,720.5,544.0,176.5,1,Moderate Risk,Loyal,334,10
774226,0,0.006020362,Low (<25%),44.92552082503793,8326.0,7507.46,7462.26237309948,5035.0,3941.0,1094.0,1,Moderate Risk,Hibernating,323,8
774234,0,0.006329513,Low (<25%),26.632266966377674,9921.0,4869.6,4207.632872604523,8649.0,8321.0,328.0,1,Moderate Risk,Hibernating,142,7
774272,0,0.008275832,Low (<25%),20.447116777960577,10602.0,2491.32,2470.70225422176,12736.0,11306.0,1430.0,1,Moderate Risk,Loyal,331,7
774275,0,0.2553248,Medium (25-50%),830.6195955615685,705.0,6334.47,3253.1880787200007,6147.5,9776.0,-3628.5,1,Moderate Risk,Lost,113,5
774321,0,0.0034714078,Low (<25%),36.00834456345257,9026.0,10408.97,10372.836220352034,2572.0,2076.0,496.0,1,Moderate Risk,Hibernating,324,9
774326,0,0.008127899,Low (<25%),21.971406063682625,10409.0,2725.36,2703.20854918136,11938.0,10705.0,1233.0,1,Moderate Risk,Loyal,331,7
774386,0,0.0001561252,Low (<25%),0.4755221379184139,13445.0,3046.25,3045.7744036095,11212.5,10052.0,1160.5,0,Loyal Champions,Hibernating,321,6
774724,0,0.01198998,Low (<25%),47.43679886684465,8163.0,4605.04,3956.3701413050435,9192.0,8728.0,464.0,1,Moderate Risk,Lost,122,5
775160,0,0.0017366911,Low (<25%),26.962807132570116,9888.0,15552.4,15525.39028533636,1269.0,1037.0,232.0,1,Moderate Risk,Loyal,344,11
775170,0,0.066046484,Low (<25%),794.5406391114057,756.0,12880.75,12030.021751217,1877.5,1661.0,216.5,1,Moderate Risk,Hibernating,324,9
775176,0,0.021385362,Low (<25%),96.26442256846873,5808.0,5979.72,4501.416556262584,6470.5,7833.0,-1362.5,1,Moderate Risk,Hibernating,123,6
775185,0,0.009866859,Low (<25%),53.643922216218854,7797.0,6314.6,5436.778027964001,6163.0,6144.0,19.0,1,Moderate Risk,At-Risk High-Value,143,8
775193,0,0.0068256743,Low (<25%),27.21429565199784,9860.0,4014.45,3987.048671806365,10058.0,8684.0,1374.0,1,Moderate Risk,Loyal,332,8
775304,0,0.057319656,Low (<25%),332.79664253011094,2137.0,6159.01,5805.97766549944,6315.0,5632.0,683.0,1,Moderate Risk,Promising New,313,7
775440,0,0.010550001,Low (<25%),87.97442794459509,6118.0,8427.72,8338.80754557228,3924.5,3133.0,791.5,1,Moderate Risk,Loyal,343,10
775520,1,0.9978642,Critical (>75%),16.51239246808397,11071.0,20531.65,16.54773512075488,773.0,13263.0,-12490.0,1,Moderate Risk,Hibernating,114,6
775573,0,0.00787471,Low (<25%),40.26413669824747,8680.0,5926.73,5113.094539131914,6527.0,6691.0,-164.0,1,Moderate Risk,Hibernating,133,7
775639,0,0.0022946445,Low (<25%),18.72204464281694,10799.0,9404.45,8159.017504810415,3032.5,3297.0,-264.5,1,Moderate Risk,At-Risk High-Value,144,9
775724,0,0.0008038718,Low (<25%),5.615550906990523,12661.0,6991.25,6985.62993127825,5605.5,4438.0,1167.5,0,Loyal Champions,Hibernating,323,8
775768,0,0.00057349884,Low (<25%),3.84917431118974,12960.0,6715.59,6711.738616925084,5854.5,4688.0,1166.5,1,Moderate Risk,Loyal,343,10
776139,0,0.0016788904,Low (<25%),3.9272546744704293,12942.0,2694.6,2339.1965755897045,12030.5,11687.0,343.5,1,Moderate Risk,Hibernating,141,6
776153,1,0.92828697,Critical (>75%),182.15674551441603,3705.0,3557.2,196.22891562769217,10640.5,13073.0,-2432.5,1,Moderate Risk,Lost,111,3
776187,0,0.011227645,Low (<25%),824.0542232951958,714.0,74228.52,73395.10852856461,2.0,2.0,0.0,1,Moderate Risk,Loyal,344,11
776317,0,0.0012673809,Low (<25%),2.75458979060897,13129.0,2502.64,2173.4506103168906,12694.5,12025.0,669.5,0,Loyal Champions,Lost,111,3
776443,0,0.00756342,Low (<25%),226.24947045979272,3078.0,30141.62,29913.6462684596,256.5,191.0,65.5,1,Moderate Risk,Loyal,334,10
776453,0,0.024909403,Low (<25%),234.4335244023643,2985.0,12547.43,9411.446930396698,1957.5,2426.0,-468.5,1,Moderate Risk,Hibernating,124,7
776464,0,0.004628569,Low (<25%),121.9177816560271,4979.0,26462.76,26340.275289409557,360.5,267.0,93.5,1,Moderate Risk,Loyal,344,11
776547,0,0.014016424,Low (<25%),301.7210561613256,2355.0,25107.1,21526.250644338783,443.5,510.0,-66.5,1,Moderate Risk,Hibernating,124,7
776613,0,0.011993583,Low (<25%),39.07455916869143,8779.0,3792.13,3257.9554557375745,10358.5,9769.0,589.5,1,Moderate Risk,Hibernating,141,6
776736,0,0.0341502,Low (<25%),179.20880217490907,3755.0,5433.21,5247.664791858,7384.5,6471.0,913.5,1,Moderate Risk,Hibernating,322,7
776782,0,0.003874561,Low (<25%),24.326290609240825,10168.0,8193.75,6278.463704466345,4201.5,5119.0,-917.5,1,Moderate Risk,Lost,113,5
776795,0,0.0025068198,Low (<25%),14.654339192427475,11295.0,5860.48,5845.788832698496,6611.0,5581.0,1030.0,1,Moderate Risk,Loyal,333,9
776931,0,0.10726811,Low (<25%),1302.2403662120496,305.0,15638.58,12140.051374188,1264.5,1627.0,-362.5,1,Moderate Risk,Hibernating,114,6
776956,0,0.006580002,Low (<25%),23.07929721604366,10290.0,4589.94,3507.4909120154766,9215.0,9417.0,-202.0,1,Moderate Risk,Lost,112,4
777108,0,0.021862075,Low (<25%),157.78297776823624,4142.0,7378.51,7217.20046099175,5216.5,4203.0,1013.5,1,Moderate Risk,Loyal,333,9
777118,0,0.05596197,Low (<25%),143.2702950792148,4462.0,2711.9,2560.136733557,11990.5,11039.0,951.5,1,Moderate Risk,Loyal,341,8
777171,0,0.0136935925,Low (<25%),29.431740565927836,9653.0,2506.02,2149.307463759261,12683.5,12077.0,606.5,1,Moderate Risk,Lost,131,5
777197,0,0.014702473,Low (<25%),213.0108634113225,3238.0,16909.93,14488.097574559226,1095.0,1184.0,-89.0,1,Moderate Risk,Hibernating,124,7
777231,0,0.0010462771,Low (<25%),10.035925060008948,11972.0,9602.08,9592.03356358363,2909.5,2351.0,558.5,1,Moderate Risk,Loyal,344,11
777300,0,0.0005639575,Low (<25%),14.352977188504752,11342.0,25464.82,25450.458923774848,431.0,317.0,114.0,1,Moderate Risk,Loyal,344,11
777351,0,0.011579977,Low (<25%),79.47722265623175,6447.0,6943.74,6863.331650506019,5648.5,4552.0,1096.5,1,Moderate Risk,Hibernating,323,8
777418,0,0.0601172,Low (<25%),304.9083637053093,2340.0,5396.31,5071.898952468,7445.5,6767.0,678.5,1,Moderate Risk,Promising New,312,6
777514,0,0.035168495,Low (<25%),72.98397253426828,6772.0,2150.91,2075.2657324195497,13413.5,12255.0,1158.5,1,Moderate Risk,Promising New,311,5
777531,0,0.0020843649,Low (<25%),13.313703647559503,11471.0,7360.87,6387.415009511772,5230.5,5008.0,222.5,1,Moderate Risk,At-Risk High-Value,143,8
777540,0,0.0041157966,Low (<25%),9.812335314578274,12006.0,2393.92,2384.0671122033277,13100.5,11567.0,1533.5,1,Moderate Risk,Loyal,331,7
777549,0,0.031234358,Low (<25%),67.1849499849402,7060.0,2886.45,2150.9950671929996,11474.0,12071.0,-597.0,1,Moderate Risk,Hibernating,141,6
777561,0,0.0024046781,Low (<25%),15.718523681687506,11171.0,6552.4,6536.64358721756,5985.0,4860.0,1125.0,1,Moderate Risk,Loyal,343,10
777714,0,0.0032882078,Low (<25%),17.72713723691683,10935.0,5408.91,5391.124379948502,7431.5,6227.0,1204.5,1,Moderate Risk,Loyal,332,8
777871,0,0.009837451,Low (<25%),46.25642268223238,8240.0,4748.79,4702.07401106571,8910.5,7453.0,1457.5,1,Moderate Risk,Hibernating,322,7
777875,0,0.039489213,Low (<25%),322.26498415648865,2210.0,8496.35,8160.83582512745,3842.5,3295.0,547.5,1,Moderate Risk,Loyal,333,9
777931,0,0.0058397558,Low (<25%),47.430734023181266,8164.0,8169.75,8122.040655052951,4234.5,3334.0,900.5,1,Moderate Risk,Loyal,343,10
777990,0,0.0042481115,Low (<25%),12.095080168462431,11648.0,3288.21,2847.166362856161,10939.5,10394.0,545.5,1,Moderate Risk,Lost,111,3
778027,0,0.0006001627,Low (<25%),9.214376008593126,12085.0,15362.35,15353.130090545656,1312.5,1058.0,254.5,1,Moderate Risk,Promising New,314,8
778030,0,0.22744939,Low (<25%),754.6548788725737,806.0,6227.37,3317.902408410828,6269.5,9695.0,-3425.5,1,Moderate Risk,Hibernating,133,7
778031,0,0.0043375255,Low (<25%),12.643113917329078,11563.0,2927.52,2914.82180734824,11365.5,10233.0,1132.5,1,Moderate Risk,Hibernating,321,6
778066,0,0.07208866,Low (<25%),147.8386277610428,4357.0,2541.63,2050.7889557253916,12544.5,12287.0,257.5,1,Moderate Risk,Lost,111,3
778168,0,0.035431836,Low (<25%),61.77940175975575,7357.0,2349.96,1743.6127712872612,13186.5,12590.0,596.5,1,Moderate Risk,Lost,131,5
778310,0,0.022569023,Low (<25%),197.92237761851425,3448.0,8972.14,8769.64756598078,3346.0,2796.0,550.0,1,Moderate Risk,Loyal,344,11
778317,0,0.0013244237,Low (<25%),3.7085010297031387,12978.0,2803.8,2800.0865808299404,11702.5,10493.0,1209.5,1,Moderate Risk,Loyal,341,8
778393,0,0.016274843,Low (<25%),64.5055713148963,7204.0,4633.45,3963.514198871,9145.5,8717.0,428.5,1,Moderate Risk,Hibernating,132,6
778426,0,0.22842315,Low (<25%),866.4906185240662,655.0,4916.37,3793.3572780345,8515.5,8971.0,-455.5,1,Moderate Risk,Promising New,312,6
778590,0,0.011299197,Low (<25%),73.01217289074158,6769.0,6535.56,6461.71342005468,5991.5,4933.0,1058.5,1,Moderate Risk,Hibernating,323,8
778865,0,0.002360772,Low (<25%),21.88942920209997,10425.0,9294.09,9272.148772562521,3092.5,2503.0,589.5,1,Moderate Risk,Loyal,334,10
778920,0,0.0007611974,Low (<25%),2.6043331399070753,13148.0,3423.97,3421.3636829383217,10803.5,9550.0,1253.5,1,Moderate Risk,Hibernating,321,6
778952,0,0.0033359793,Low (<25%),6.141345892203251,12592.0,2124.17,1840.9424459567995,13431.0,12526.0,905.0,1,Moderate Risk,Hibernating,141,6
779046,0,0.032349024,Low (<25%),142.45984985895083,4480.0,4551.06,4403.837650834561,9272.5,7990.0,1282.5,1,Moderate Risk,Loyal,332,8
779066,0,0.00979718,Low (<25%),72.25087492317999,6807.0,8564.77,7374.660353609916,3760.0,4031.0,-271.0,1,Moderate Risk,At-Risk High-Value,143,8
779082,0,0.0001679513,Low (<25%),0.7571417142220442,13426.0,4508.86,4508.102731101481,9342.5,7822.0,1520.5,0,Loyal Champions,Loyal,332,8
779085,0,0.023565093,Low (<25%),50.12970563831086,7990.0,2505.42,2127.2865606051655,12685.5,12144.0,541.5,1,Moderate Risk,Hibernating,141,6
779106,0,0.0065731267,Low (<25%),16.595924071151984,11063.0,2541.52,2524.814267029416,12547.5,11148.0,1399.5,1,Moderate Risk,Loyal,331,7
779159,0,0.025733396,Low (<25%),226.42316676055347,3074.0,9031.21,8798.806296710838,3302.5,2778.0,524.5,1,Moderate Risk,Promising New,314,8
779171,0,0.003026973,Low (<25%),25.622055575463882,10034.0,8490.28,8464.580151677561,3854.0,3032.0,822.0,1,Moderate Risk,Loyal,343,10
779184,0,0.016300842,Low (<25%),59.813259489276575,7448.0,3730.14,3669.33557722212,10438.5,9163.0,1275.5,1,Moderate Risk,Hibernating,321,6
779211,1,0.9968759,Critical (>75%),7.466398229121827,12381.0,5633.95,7.4897971042552305,6947.5,13328.0,-6380.5,1,Moderate Risk,Lost,112,4
779247,0,0.013031255,Low (<25%),53.02219244405523,7835.0,4122.57,4068.84773907465,9916.0,8545.0,1371.0,1,Moderate Risk,Loyal,342,9
779291,0,0.011989263,Low (<25%),78.072590040456,6518.0,7579.53,6511.875670794444,4953.0,4879.0,74.0,1,Moderate Risk,At-Risk High-Value,143,8
779412,0,0.1641776,Low (<25%),283.9615766996001,2520.0,2379.74,1729.599998413913,13129.5,12605.0,524.5,1,Moderate Risk,Lost,111,3
779427,0,0.008967969,Low (<25%),66.37286622235999,7105.0,9708.5,7401.103440741153,2849.5,4008.0,-1158.5,1,Moderate Risk,Hibernating,124,7
779434,0,0.002156374,Low (<25%),9.969152701485568,11985.0,4633.1,4623.1093036206,9149.5,7602.0,1547.5,1,Moderate Risk,Loyal,332,8
779435,0,0.004596802,Low (<25%),18.48507588679321,10828.0,4645.84,4021.290429040279,9114.5,8623.0,491.5,1,Moderate Risk,Lost,112,4
779573,0,0.016905503,Low (<25%),123.5479100552142,4930.0,7433.82,7308.14753368854,5139.5,4100.0,1039.5,1,Moderate Risk,Loyal,343,10
779679,0,0.059876133,Low (<25%),188.32840738802503,3603.0,4349.31,3145.3001046013615,9602.5,9914.0,-311.5,1,Moderate Risk,Hibernating,142,7
779882,0,0.011766349,Low (<25%),31.410300088620755,9437.0,3106.48,2669.502671442157,11146.0,10783.0,363.0,1,Moderate Risk,Hibernating,141,6
779929,0,0.13265812,Low (<25%),220.51039734696863,3139.0,2778.9,1662.2457588496554,11765.5,12640.0,-874.5,1,Moderate Risk,Lost,111,3
779977,0,0.014598819,Low (<25%),62.35410039412633,7323.0,4984.62,4271.17429116193,8358.0,8203.0,155.0,1,Moderate Risk,Hibernating,132,6
780140,0,0.008872944,Low (<25%),23.540969945064536,10252.0,2676.87,2653.1182823947197,12086.5,10820.0,1266.5,1,Moderate Risk,Loyal,341,8
