loyalty_number,total_flights_sum,total_flights_mean,total_flights_max,total_flights_std,points_accumulated_sum,points_accumulated_mean,points_redeemed_sum,points_redeemed_mean,distance_sum,distance_mean,months_with_flights,tenure_months,activity_rate,hyperbolic_flight_score,hyperbolic_distance_score,flights_last_3m,flights_last_6m,flights_last_12m,recency_ratio,total_pts_accumulated,total_pts_redeemed,net_unredeemed_points,redemption_ratio,recent_redemption_ratio,redemption_trend,loss_aversion_score,tier_rank,flight_trajectory,flights_first_6m_avg,flights_last_6m_avg,flight_cv,longest_active_streak,months_since_last_flight,mean_fe_deviation,std_fe_deviation,seasonal_volatility,last_flight_quarter,last_flight_month_of_year,clv,salary,province,marital_status,education,gender,enrollment_year,clv_percentile
790346,-0.12226518,-0.307826,0.05878488,-0.08431256,-0.14308578,0.06175104,-0.07934053,0.028542744,-0.12573776,-0.21476428,-0.027203595,0.0,0.39062476,0.24027584,-0.27808255,-0.22885224,-0.040617097,-0.057597473,-1.6279117,-0.04555163,-0.009306474,-0.008796304,-0.09829669,0.025713282,0.04625815,-0.23701233,-0.08700909,-0.13017133,0.16697095,0.1042807,-0.66766214,-0.022581112,-0.8855594,-0.17440781,-0.28761703,-0.20392089,0.0028145416,-0.029162003,-0.2977728,-0.03538487,-0.3987546,0.0002872868,0.09305366,0.027309977,-0.3496249,-0.0741356
790450,0.011393244,-0.02427067,0.03405222,-0.118124165,-0.104605585,-0.20997305,-0.25682962,-0.17324159,-0.041068364,-0.028405733,-0.20134883,0.0,-0.24088612,-0.374835,-0.058944233,-0.20106271,-0.15764056,-0.12509035,0.38380545,-0.04616138,0.0150631,-0.19848947,-0.1906259,-0.5949364,-0.81179065,0.078604385,0.0013928422,9.465719e-05,-0.22105634,-0.084378995,-0.56609774,0.048790023,-0.7471997,0.1529868,-0.15976544,-0.09553462,-0.008094002,-0.012960922,-0.30470797,-0.04313894,-0.021218361,-0.04538501,0.008259465,-0.0674526,-0.12297368,-0.0931523
790475,-0.24508467,0.010737654,-0.0036629345,-0.008320158,-0.10301073,0.03757718,-0.19227394,0.044123095,-0.21227449,-0.04679014,-0.17408727,0.0,-0.27099642,-0.17433755,-0.7240895,-0.21008672,-0.083131425,-0.12535755,-0.330615,-0.017046437,-0.020923138,-0.10275494,-0.1091346,-0.006978757,0.075728476,-0.1338375,0.02053996,-0.04111762,-0.34319958,-0.19227366,-0.17480871,-0.19743818,-0.017314477,-0.17979752,-0.14218284,-0.1212985,-0.0017321276,0.037611846,-0.10976737,-0.49020058,-0.010998198,-0.022637736,-0.04099331,-0.08197942,-0.31239206,0.029135255
790649,0.03823528,-0.021165304,0.0052028527,-0.03530633,-0.06702298,-0.19022828,-0.18952958,-0.018179838,-0.07685396,0.049273986,-0.21074376,0.0,-0.39473653,-0.1908368,-0.2191164,-0.37425637,0.018130545,-0.061964788,-0.65510815,0.025122825,-0.067202136,-0.090858474,0.0054388163,-0.0012211353,0.05153154,-0.13906538,-0.059418194,0.009152769,-0.04716235,-0.019844383,-0.74149114,0.12147553,-0.59208786,0.12746294,-0.09737944,-0.22421595,-0.008671114,0.00351554,-0.17119044,-0.14619885,-0.07873087,-0.045472898,0.017130744,-0.031962737,-0.019325571,-0.06264115
790734,-0.06213636,-0.06006017,0.026543114,-0.1413291,-0.117901474,-0.27242097,-0.27994937,0.052230082,-0.043664534,-0.020499637,-0.1543512,0.0,-0.33821893,-0.4636691,-0.13105121,-0.6194348,-0.028512731,-0.1397182,-0.63424796,-0.016404612,-0.06491828,-0.06360833,-0.07118703,0.05704084,0.10750708,0.15930343,-0.068312965,-0.0031067678,-0.06552507,-0.09086362,-0.64805245,0.03996245,-0.84418744,-0.004461958,-0.09347703,0.023647519,-0.001528602,-0.043860022,-0.25962108,-0.051072266,-0.122494504,0.10194796,-0.021667955,-0.0089264745,0.031765603,-0.10622365
790813,-0.045037735,-0.0224443,0.0077346917,-0.16107526,-0.089009285,-0.07697393,-0.095972806,-0.11831424,-0.15334529,-0.05588097,-0.14816283,0.0,-0.08574296,0.007900443,-0.17554687,-0.29805604,-0.008521369,-0.0642165,-0.34950495,-0.032827243,-0.008035523,-0.01724833,-0.048049346,0.009794165,-0.5697358,0.046710737,-0.023099238,-0.06219889,-0.105941355,-0.05199356,-0.64846,-0.055860084,-0.88045394,0.059381984,-0.15304568,0.03682176,-0.0011661056,-0.046402205,-0.50264007,-0.3714049,0.00019489643,-0.08765108,0.014264458,0.025660172,0.0176429,-0.061356284
791132,-0.09086751,-0.10642545,-0.08999334,-0.061525345,-0.14204411,-0.22602932,-0.17422228,-0.20058328,0.023241501,0.088435635,-0.15495281,0.0,-0.09401457,-0.23328157,-0.12624642,-0.60560745,-0.030237062,-0.09106562,-0.49676552,-0.041441754,0.033594828,0.09047521,-0.07685652,-0.49600792,-0.54988086,-0.08660303,-0.10672373,-0.07099517,-0.065580025,-0.063184194,-0.52180487,0.062089816,-0.78165805,-0.05734245,0.24839258,-0.15163234,0.0007566075,-0.041296523,-0.5632027,-0.63419884,-0.079133496,-0.043549545,0.016961489,0.0018353299,-0.014205054,-0.16816166
791202,0.014379282,-0.013716455,-0.004623898,0.007356643,-0.04973682,-0.29261258,0.00034533185,0.025779761,0.019273866,0.036645338,-0.085437626,0.0,0.057334736,-0.26050118,-0.4311111,-0.3522955,-0.08995757,-0.11358916,-0.61340743,0.0014973879,0.028409578,-0.11919361,-0.074975334,0.026442448,-0.20609525,-0.41434252,-0.024935959,-0.10385112,-0.085129954,-0.19037533,-0.4537623,0.087544225,-0.5227697,0.13689987,-0.20231389,-0.1226659,0.0006836207,0.002780261,-0.035224836,-0.038680818,-0.12989952,-0.053276133,-0.565351,-0.045545377,-5.818234e-06,-0.07728684
791280,-0.12202499,-0.061917577,0.009537628,-0.08378791,-0.11597551,0.10758378,-0.11960412,0.0036709134,-0.13515975,-0.055687338,-0.16826321,0.0,-0.29268903,-0.24852848,-0.06343421,-0.19842161,-0.062315594,-0.101027876,-0.5621201,-0.042070128,-0.042246934,-0.023627002,-0.11055134,0.010177076,0.15574867,0.12487375,-0.03828684,-0.03679741,-0.27645728,0.009730535,-0.3147665,0.06851723,-0.6672688,-0.14992805,0.0041747293,-0.27160245,-0.0018340865,-0.0006716966,-0.19538549,-0.1065136,-0.09309418,-0.050171703,-0.020710433,0.017812796,0.0155428285,-0.11740984
791282,-0.111958645,-0.10801018,-0.10349288,-0.22224577,-0.19856395,-0.6198065,-0.093748115,0.07642732,-0.17402978,-0.04447398,-0.15391354,0.0,0.20754482,-0.19629203,-0.13968836,-0.38965946,-0.16908507,-0.184276,-1.6212189,-0.016381342,-0.03170867,-0.0982263,-0.06353911,0.013758147,0.07082228,-0.14192176,0.028154988,-0.09895865,-0.10584389,-0.17117077,0.2355917,-0.1939353,-0.72346467,-0.10327064,-0.0008297694,0.1383768,0.0043795477,-0.084707074,-0.1506545,-0.5121825,-0.14454356,-0.06278613,-0.0010982435,-0.016802438,-0.4638442,-0.041874688
791342,-0.026678741,-0.13141295,0.027331566,-0.10679412,-0.046068255,-0.1366919,-0.27871838,0.028072093,-0.08895209,0.092967704,0.20206195,0.0,-0.092109546,-0.27457553,-0.13010748,-0.33512047,-0.05333991,0.26750407,-0.63640064,0.026029583,-0.1157414,0.060062557,-0.21960528,0.042315178,0.1472012,-0.1488243,-0.06898451,-0.034171354,-0.09120351,-0.18564294,-0.823701,-0.00831023,-0.9416708,-0.10105427,-0.0695045,0.18759315,-0.0012340351,-0.047966048,0.06550747,-0.07722366,-0.090227865,0.039299395,0.009464076,0.025662009,-0.02044182,0.025731083
791355,-0.08024207,-0.09307081,-0.15439534,-0.12585922,-0.09355811,-0.20825318,-0.24296954,0.001156514,-0.09372177,0.07315291,-0.17271328,0.0,-0.22884347,-0.36904556,-0.03200449,-0.22218788,-0.12666689,-0.065284625,-0.50987715,-0.04151652,-0.0465355,0.23837785,-0.07209304,0.012189275,0.056176662,-0.5938877,-0.0695394,-0.028091678,-0.040715262,-0.017740697,-0.6343472,0.07700681,0.086572826,-0.16037408,-0.10162702,0.18420821,-0.0013646763,0.076503865,0.06964552,-0.23342858,-0.11378353,-0.04630282,0.018998818,-0.03911164,-0.04474408,0.0564593
791466,-0.07607474,0.028319253,-0.0012362165,-0.0688777,-0.05408285,0.12295556,-0.12653615,0.043317623,-0.00042792296,-0.016353235,-0.15278545,0.0,0.05484306,-0.0742385,-0.052650414,-0.24807829,-0.1265829,-0.04882493,-0.67501765,-0.007942917,0.008990183,0.037322346,-0.024001466,0.04261463,-0.37995285,0.16621746,-0.023494735,-0.164401,-0.116192766,-0.067694575,-0.0055765966,-0.111892685,-0.9699738,-0.10607622,-0.039748523,-0.007638561,-0.007620928,-0.04786154,-0.05852629,-0.29025248,-0.11210548,0.021571966,7.6946104e-05,-0.04286918,-0.017479356,-0.031104084
791678,0.056156408,0.026216982,0.012858641,-0.15760106,-0.067046374,-0.124413654,0.029130843,0.0006163701,-0.12535937,-0.054892994,-0.11640167,0.0,-0.11870867,0.10806674,0.0019723123,-0.18200321,-0.06008117,0.08113229,-0.28195944,-0.00016970793,0.010148963,-0.025725631,-0.14918675,0.4992109,-0.29803726,-0.024568483,-0.05674472,0.003608924,-0.08549242,-0.10539402,-0.22966021,-0.054387122,-0.88608027,-0.09859318,-0.06349537,0.037382625,-0.008761848,-0.050789043,-0.1283647,0.16858433,-0.07096746,-0.044090644,0.026419593,-0.03699269,0.0073349755,-0.013766433
791765,0.010758481,0.031595252,0.026032565,-0.1454931,-0.1181976,-0.23175801,0.034922592,-0.057897244,-0.05287878,-0.014395496,-0.18839845,0.0,-0.11551028,0.026685737,-0.09502953,-0.3193288,-0.11058182,-0.0057189064,-0.5325957,-0.029031165,0.046999056,-0.07075252,-0.03554476,-0.54112774,-0.90214723,0.10462022,-0.055255596,-0.085618295,-0.24482472,-0.021423824,-0.29892048,-0.115065746,-0.8944687,-0.19239837,-0.10822404,-0.12736936,-0.0012049187,-0.055713423,0.14323284,-0.1930914,-0.036121055,-0.049748972,0.021699006,-0.066480614,-0.057752263,0.06823715
791809,-0.014897138,-0.09862107,-0.17781387,-0.14873646,-0.06580268,-0.16002923,0.06186437,-0.46962553,0.007577168,0.13477688,0.5214115,0.0,-0.06328404,-0.163245,-0.107543595,-0.2746181,-0.18309481,-0.14844774,-0.35395196,-0.030470638,-0.0069300807,0.266716,-0.120605916,0.18402535,0.05798127,-0.07850311,-0.0020858122,-0.051187217,-0.10323084,-0.31251723,-0.37595618,0.08791382,-0.8506274,-0.08793802,-0.09819107,-0.04112157,-0.0077975,-0.024006613,-0.0786669,-0.64901084,-0.121817894,-0.023619263,-0.04737776,-0.050848834,-0.070426084,0.02042916
791852,-0.05044462,0.010956664,0.02981895,-0.0886496,-0.02615372,-0.036347087,-0.27348956,-0.0030599125,-0.122691825,-0.0450399,-0.23824956,0.0,-0.22362816,-0.42970622,-0.2615364,-0.5651288,-0.040413883,0.102623135,-0.56606704,-0.0077648694,-0.04498476,0.01411913,-0.112211645,0.03296279,0.15352783,-0.023626316,-0.030423172,-0.060390417,0.16868314,-0.08958859,-0.86283755,-0.04934845,-0.96354425,-0.21581307,-0.3712932,-0.32549563,-0.00089598313,-0.052310254,0.07050394,0.10989585,-0.046971414,-0.07203944,0.007987565,0.022287233,-0.010751047,0.008069182
791978,0.049242187,0.018857572,0.029767536,-0.06613812,-0.15438274,-0.21671785,-0.25092152,-0.03269319,-0.06177461,-0.016378434,-0.15969136,0.0,-0.44421834,-0.046198737,-0.28776821,-0.27473578,-0.1828094,-0.048652776,-0.53401333,-0.029337123,-0.055529296,-0.14405414,-0.15358207,0.030364268,0.098641396,-0.2314977,-0.1495571,0.042345967,-0.12016295,-0.0338689,-0.7001156,-0.016285148,-0.57520497,-0.0873393,-0.08754964,-0.26013526,-0.010697069,-0.005675618,-0.17540683,-0.26697516,-0.08852297,-0.053700346,-0.02959847,0.021293791,-0.141658,-0.04980478
792086,-0.14021856,-0.03360025,0.0028702295,-0.06794476,-0.23834178,0.075708896,-0.12230512,-0.06450807,-0.1428072,-0.048605777,-0.1736185,0.0,0.024356691,-0.13039455,-0.40418726,0.6597315,0.19734819,-0.17760411,0.8429615,-0.033641957,0.011846437,-0.13795348,-0.060730528,0.045417793,-0.32301491,0.044665467,-0.033237662,-0.13141644,-0.08777345,0.12189604,-1.1539619,-0.058469813,2.3852782,-0.17396396,-0.10818699,-0.10416242,0.0010690502,-0.052344378,-0.196331,-0.6206446,-0.03914444,-0.012421275,-0.020479914,-0.034465827,0.019559292,-0.08202379
792103,-0.121027954,-0.06301354,-0.105483025,-0.042049516,-0.12244152,-0.40010852,-0.22725694,0.056202482,-0.109034576,0.052525762,0.012508434,0.0,-0.32332113,-0.1292524,-0.11833879,-0.4759515,-0.075984925,-0.028676001,-0.9601716,-0.014477014,-0.07984408,0.026059553,-0.064936355,0.0036909026,0.009282392,-0.033061173,0.03740581,-0.08431488,-0.0140789095,-0.13679038,-0.48437202,-0.021323347,-0.9168264,0.19016364,0.15040237,0.18155178,-0.0023253434,-0.04665009,-0.18318063,-0.4114067,0.057738453,-0.017098024,0.056551896,-0.09049594,-0.48696816,-0.12823968
792229,-0.2499883,0.068977036,0.035567164,-0.10629631,-0.081677765,0.10970598,-0.10582679,-0.00040331972,-0.1114727,0.0089668,-0.039416067,0.0,-0.19720203,0.204495,-0.31436104,-0.21945278,-0.17576903,0.03342096,-0.6243351,-0.021964107,-0.015905954,-0.016910829,-0.10597425,0.0073617427,0.028704017,-0.08637254,-0.114960134,-0.094194025,-0.36573833,-0.06829174,0.018751679,-0.0029442618,-0.07786196,-0.017348541,-0.25573555,-0.14363082,0.0071792193,0.048931826,-0.117907695,-0.05923736,-0.48760068,-0.013545037,-0.12332462,-0.23889159,-0.24498023,-0.06593843
792332,-0.03148489,-0.07482176,0.010769697,-0.17576812,-0.09145588,-0.2851416,0.05299522,0.01863733,0.07085141,0.0781775,0.21050872,0.0,-0.046338458,-0.29705566,-0.48620677,-0.32152104,-0.12454048,0.15876167,-0.14050424,-0.08880657,0.0014939294,0.018912956,-0.03665859,-0.003630064,0.1522511,-0.39100343,0.0051633315,-0.055314682,-0.057188157,-0.13315916,-0.73003185,-0.076551914,-0.8787273,-0.021223893,-0.2157159,0.13746819,-0.00081785524,-0.09249743,-0.29889935,-0.66680807,0.022818191,-0.031430807,-0.014952393,-0.06477502,-1.042953,-0.087985754
792361,-0.072319485,0.023128796,-0.029210396,-0.114248306,-0.053628672,0.03952711,-0.15795092,-0.2286423,-0.0030174307,-0.057561286,-0.058109377,0.0,0.37425688,-0.37729698,-0.1632879,-0.19025585,-0.13879414,-0.07235302,-0.2657875,-0.021813061,0.0003058679,-0.006906764,-0.27606001,-0.29050666,-0.63742083,0.058679957,0.022545915,-0.1893486,0.5483463,-0.036033362,0.20351915,-0.34993955,-0.8906569,-0.039158717,-0.119414434,-0.1387448,-0.0013854422,-0.07320691,-0.05634872,0.29847598,-0.21985498,-0.039103325,-0.49613982,-0.05378319,0.06812503,-0.0044590426
792383,0.044517055,-0.071283124,0.027874287,-0.2614683,-0.40099877,-0.45455405,0.0068644164,0.0780228,0.0418318,-0.11981592,-0.013320502,0.0,0.055876784,-0.18097629,-0.2614882,0.46039686,-0.2431934,0.16546482,0.5352672,-0.12981384,0.018876275,0.06079951,-0.0052677747,0.02651934,-0.24418797,-0.51509815,-0.09176027,-0.041074846,-0.25538746,-0.07782868,-0.43871638,-0.042911842,-0.22884431,-0.06042234,-0.20292819,0.045139793,-0.0024858676,-0.0035035072,-0.04352456,-0.596905,-0.077076085,-0.023697587,-0.020109413,-0.057155244,-0.050412327,-0.024802651
792418,0.017819231,-0.016010905,-0.1659357,0.012179263,-0.16167264,-0.20062198,0.027560975,-0.001564137,0.0041213953,0.06204469,-0.0705699,0.0,-0.029898211,-0.24746132,-0.26847577,-0.2726137,-0.08673674,-0.11694605,-0.9609206,-0.09334035,0.020890875,0.066749945,-0.18644898,-0.30159277,-0.49687558,-0.28610316,-0.086074285,-0.1456325,-0.11954698,-0.10700219,-0.5130932,0.027373567,-0.7730658,0.12826782,-0.08557249,-0.3864794,-0.0007021446,-0.035813436,-0.0978552,-0.5088266,-0.09536874,0.096235834,0.02461278,-0.027823512,0.003550819,-0.012513523
792514,-0.12731908,-0.0467387,-0.20607977,-0.19518997,-0.050662443,-0.20940585,0.09983905,-0.44772953,0.0013243721,0.052805316,-0.15229663,0.0,-0.24223633,-0.24862702,-0.1374207,-0.3340734,-0.15493897,-0.13128561,-0.79618007,0.019010302,-0.03275267,0.4501254,0.012847757,-0.33798665,-0.22553995,0.0060898415,-0.003200638,-0.021264818,-0.18949854,-0.1386962,-0.5464931,0.046515092,-0.78119093,0.041578196,-0.15152773,-0.13253744,-0.0024682726,-0.032539546,-0.30922607,-0.44847688,-0.22869135,-0.042901013,0.015221413,0.016435448,-0.027026268,-0.087106995
792695,-0.12985048,0.032317758,-0.124962986,-0.17442644,-0.10920557,-0.3119928,0.047724847,-0.42288,-0.0714135,-0.03681253,-0.17562664,0.0,-0.09265793,-0.5695575,-0.27498206,-0.39598015,-0.17060557,-0.053116288,-0.7249974,-0.02283086,0.0030181583,-0.033495877,-0.15051034,-0.03997102,-0.32364887,-0.17916594,-0.05210898,-0.21111923,-0.22149208,-0.20069133,-0.28954825,-0.021762943,-0.81934464,-0.15696177,-0.15998325,0.094502784,-6.836542e-05,-0.039526142,-0.105406955,-0.3998258,-0.013580222,-0.044562493,0.007344189,-0.04049465,-0.055205308,-0.0008185001
792698,-0.017938854,0.024167404,0.022602752,-0.12664393,-0.08980549,-0.24955097,0.023073748,0.037459362,-0.07327969,0.103737965,-0.15182392,0.0,-0.14087266,-0.37733808,-0.52114654,-0.41218537,-0.14747573,-0.03736902,-0.71387196,-7.5673684e-05,0.023260036,-0.046526693,-0.052003693,0.06402588,-0.019646334,-0.23829357,-0.026855502,-0.0037549594,-0.28348497,-0.03614882,-0.3887618,0.066789135,-0.8142546,-0.19649465,-0.13705222,0.15492713,-0.0010245994,-0.03988854,-0.25455365,-0.21418567,0.00312912,-0.045773108,0.0053125327,-0.04367082,0.028107563,-0.069271594
792707,-0.006745695,-0.06361899,0.028901525,-0.044827674,-0.120659865,-0.27221692,-0.026575712,-0.07367173,-0.033493765,0.070813045,-0.005127948,0.0,0.1405099,0.066597894,-0.09782831,-0.43790552,-0.029946342,-0.07561689,-0.13049528,-0.034308705,0.037128318,-0.0946275,-0.07252379,0.027142683,-0.030528447,-0.607285,0.05076344,-0.0933907,-0.12794253,-0.046001084,-0.28634185,-0.0790356,-0.88877565,0.049628686,-0.15743752,0.14970458,-0.0015770387,-0.051480066,-0.20428106,-0.049383745,-0.05312554,0.03314143,-0.05374004,-0.051287703,-0.025306497,-0.022265006
792795,-0.07041969,-0.0032261717,0.023666564,-0.195252,-0.08901519,-0.23913124,-0.2565687,0.0010142986,-0.063945636,0.029879933,-0.1651323,0.0,-0.12721214,-0.0029334226,-0.99569076,-0.54622567,-0.13977398,-0.08830819,-0.35720056,-0.0268469,-0.07567268,0.34089285,-0.09922146,0.015109898,0.21958295,0.020200545,-0.07291656,0.0100845285,0.011328934,-0.022495182,-0.60528576,-0.12397472,-0.9121084,0.02423768,-0.10439364,-0.20562372,-0.00160621,-0.048603598,-0.0957799,-0.45245036,-0.01772082,-0.038337935,0.009129875,-0.046832215,-0.11840209,-0.016788855
792873,0.24288307,0.010333969,-0.21022017,-0.03332938,-0.34943616,-0.4254771,0.006720693,-0.7409746,0.067367285,-0.041074373,0.47516578,0.0,-0.058563337,-0.10409223,-0.13617267,-0.4884297,-0.1505958,0.07358869,-0.57399136,-0.1755297,-0.0012050454,0.11278315,-0.09444497,-0.43019405,-0.029222587,-0.27639264,-0.09813104,-0.0963971,-0.04670489,-0.12230468,-0.7612573,0.07810945,-0.81190664,0.22005296,-0.06489434,0.13062981,-0.00090840156,-0.055292137,0.007221752,-0.1684146,-0.09723385,-0.060510162,-0.12890652,-0.008066528,-0.07413569,-0.028612504
792898,-0.18728818,0.0036894903,0.016657896,-0.24265349,0.014476087,0.08675453,0.06074147,-0.5081385,0.07440276,-0.05058879,-0.19180404,0.0,-0.12509415,-0.55810493,-0.8357016,-0.43937683,-0.1887466,-0.04999593,-0.54063755,0.004327158,0.01103672,0.061714526,0.18741079,-0.36424518,-0.3338612,0.13383877,-0.04726322,-0.19428001,-0.2883919,-0.08042898,-0.1887536,-0.017611163,-0.8336701,-0.14468734,-0.16857876,0.034766935,-0.0010448839,-0.05309782,-0.45378977,-0.36757722,0.010720414,-0.13754128,-0.001981431,-0.0051709544,0.017584976,-0.11942519
792915,0.06703537,-0.03227293,-0.09423386,-0.2218243,-0.108995736,-0.26490328,-0.04787486,-0.046214685,-0.11413113,-0.027038958,-0.045370378,0.0,0.01297,0.011138398,0.20151041,-0.2515309,-0.16216448,-0.05251341,-0.59926504,-0.01959731,0.008703851,-0.035749678,0.009429985,0.06904693,-0.24535057,0.086003885,0.00866421,-0.13346732,-0.20013396,-0.042396504,-0.61625147,0.032825172,-0.028868537,0.11526237,-0.095016874,0.06060732,-0.0024269216,0.037077487,-0.13286996,-0.17101447,-0.085825086,-0.034136724,0.047824956,-0.027095284,0.010115331,-0.028805966
793094,-0.16736202,-0.036602378,0.0198196,0.11093948,-0.16628887,-0.18991278,-0.060822293,-0.30254132,0.037323978,0.04499445,-0.1757623,0.0,-0.11065083,-0.30097234,-0.92770505,-0.31298134,-0.091216326,0.23337679,-0.4070822,-0.051759765,0.032937087,-0.15416546,0.010176592,0.04232806,-0.15882021,-0.5173346,-0.080371164,-0.23280558,-0.27338475,-0.14543396,-0.23431313,-0.010922544,-0.9219576,0.0039542895,0.053938482,0.012409072,-0.00024335322,-0.0495552,0.024507405,-0.46393216,0.062571175,-0.033805627,-0.010898602,-0.040809885,-0.16519165,0.10106459
793125,-0.08784887,0.04306904,-0.18254785,-0.13462928,-0.09687107,-0.010181787,-0.18288463,0.07025164,-0.040141426,-0.1379635,0.017408103,0.0,0.36370876,-0.31558847,-0.39464927,-0.6379827,-0.08450641,-0.11881417,-0.7308068,0.00013986338,-0.03184203,-0.13552581,-0.07675937,0.049749218,0.1366785,-0.13512768,-0.041767564,0.011873253,0.4410959,-0.063285075,0.27281788,-0.057754688,-0.9745477,-0.07906038,-0.12781754,0.01377345,0.0031993403,-0.07799948,-0.41743228,-0.09231152,-0.21492188,-0.027011046,-0.034320295,-0.036362268,-0.0016749045,-0.109501734
793126,-0.16153492,-0.066338375,-0.1024568,0.043103423,-0.32384565,-0.43008927,-0.23492548,0.054812666,-0.21516162,0.04076249,0.010048826,0.0,-0.35248014,-0.15283208,-0.4688442,-0.3543739,-0.043970387,-0.10367339,-0.6462957,-0.06598147,-0.0715791,-0.023235712,-0.07861426,0.0322571,0.03395154,-0.26451337,-0.09514979,-0.04490684,-0.29465035,-0.014305522,-1.3429673,-0.15971184,-0.9609176,0.07416813,0.17188767,0.015970176,-0.000796036,-0.056812093,-0.22433156,0.08788162,0.04188055,-0.02032454,0.060473945,-0.053356823,-0.40733188,-0.03777482
793134,0.063883916,-0.03757378,-0.2141708,-0.2539242,-0.06785217,-0.21133754,0.050114796,0.020674882,-0.0947649,0.056663547,-0.1256994,0.0,-0.15247448,0.0061638486,0.020557173,-0.24230364,-0.16277094,-0.03807262,-0.6344728,0.0010731639,0.012786953,0.23811828,-0.04126048,0.06263189,-0.2865293,0.00990899,-0.13753068,-0.136634,-0.12375319,-0.03432481,-0.26136464,0.054185037,0.103472985,0.14215665,0.02796407,0.015285736,-0.0019353956,-0.00945774,-0.58612525,-0.39009976,-0.06320452,-0.039447453,0.018631922,-0.030460274,-0.017036295,-0.090124875
793154,0.041266546,-0.013395176,-0.21482457,-0.18237732,-0.2904103,-0.37577787,-0.007375464,0.08851057,0.03410959,-0.0035098996,0.034721214,0.0,-0.24396437,-0.23686035,-0.26058483,-0.49397,-0.027799658,0.0012919888,-0.086128645,-0.09623225,0.005048269,0.15865596,-0.056457248,-0.3946171,-0.7557173,-0.23702677,-0.056145046,0.0045677978,0.019247996,-0.14145277,-0.8643715,0.0025573475,-0.821906,-0.06720005,-0.23574737,-0.08229413,-0.0006722085,-0.06530275,-0.10769674,-0.52451223,-0.14646444,0.019341085,0.051982105,-0.03806681,-0.04173065,0.043098293
793178,0.034446344,-0.038314134,-0.0022931304,-0.12269974,-0.1124634,-0.11830147,-0.033642277,-0.05230646,-0.20109794,-0.054352995,0.10586966,0.0,-0.19971658,-0.51664084,0.089073524,-0.46458805,-0.06498961,0.10592416,-0.7045865,-0.0557872,0.02165448,-0.11361411,-0.13895799,-0.43995786,-0.42231283,-0.117600866,-0.14945592,-0.10589326,-0.16144651,-0.18023033,-0.5692288,-0.038579654,-0.7923194,0.13895054,-0.13785186,-0.17114355,-0.008761417,-0.055040523,-0.30214652,-0.95574373,-0.14212997,-0.06037778,-0.4906277,0.024147766,-0.13740964,-0.057520807
793285,-0.09325974,0.10251018,0.034443118,-0.18939571,-0.10498735,0.124331966,-0.1136049,-0.33419952,-0.0021332002,-0.07519623,-0.14192383,0.0,0.05030052,-0.11461395,-0.15300089,0.30909613,-0.35639426,-0.11849525,0.33965534,-0.015684338,-0.10324837,-0.1448053,0.013192177,-0.17528445,-0.7277726,-0.12054541,0.04065377,-0.19937727,-0.2677482,-0.0015781006,-0.009841053,-0.1398219,-0.4552607,-0.04591173,-0.146681,-0.1281153,-0.016620304,-0.059975702,-0.11654782,-0.05809181,-0.20099914,-0.004625417,-0.031816125,-0.04459086,-0.24029656,-0.017885096
793318,-0.06982418,-0.06522586,0.030183868,-0.28165922,-0.2964267,-0.4040845,0.07025918,-0.080592774,0.0022999009,-0.11361077,0.28195086,0.0,-0.06767958,-0.1212096,-0.043053906,-0.273942,-0.15100326,-0.1600923,-0.6808772,-0.15867911,0.04538603,0.14700985,-0.020487173,-0.045573015,-0.5453934,-0.46756518,-0.044185217,-0.21631394,-0.3357394,-0.08136488,-0.39815673,0.08411336,-0.92731446,-0.15047827,-0.15695992,-0.09186744,-0.0010316609,-0.044342,0.13368842,-0.13100743,-0.04460226,-0.02975641,-0.05048595,0.022306668,-0.08261236,0.10488
793328,-0.12248894,0.092235476,-0.00838933,-0.10156389,-0.044233166,0.069873884,-0.17335884,-0.1423551,0.001754794,-0.09200215,-0.028433563,0.0,0.41702768,0.21352641,-0.091232985,-0.19512373,-0.105037935,0.06525669,-0.4999044,-0.01951147,0.014305766,-0.027898097,0.17708598,-0.27786902,-0.3433367,0.18418825,0.0034610527,-0.15164614,0.5640707,-0.0076155677,0.26551962,0.030771447,-0.8677949,-0.033850692,-0.1415463,-0.018330425,-0.00071316835,-0.057198483,-0.11428134,-0.25154263,-0.051483635,-0.019310908,-0.008232474,0.026347727,0.06683295,-0.03689109
793384,0.22350976,0.11802699,-0.1698546,-0.06775193,-0.06544673,-0.21617085,-0.28963184,0.067641616,-0.0037408017,0.08625285,0.061441552,0.0,-0.16686179,-0.32279983,-0.20438905,-0.32890528,-0.14067833,0.09413559,-0.5524191,0.020120023,-0.07435335,0.15310292,-0.122380815,0.05063632,0.10796984,-0.31052122,-0.038992092,-0.12849116,-0.05846789,-0.16350278,-0.56760305,-0.030963339,-0.5464026,0.030652491,-0.17201811,-0.252293,-0.0074065416,0.007793071,-0.2652067,-0.08708899,-0.10749737,-0.082724325,-0.072070375,-0.043012608,-0.02327464,0.03343426
